  9,  3, -0.147945069566E-05,  0.183802276926E-05,  0.29406E-06,  0.28801E-06 
  9,  4, -0.252837257364E-05, -0.110134181280E-05,  0.27498E-06,  0.29396E-06 
  9,  5, -0.176697484584E-05, -0.306520199402E-05,  0.28874E-06,  0.30148E-06 
  9,  6, -0.179025055934E-05, -0.258161233490E-05,  0.44043E-06,  0.42410E-06 
  9,  7, -0.458700724332E-05,  0.369386590615E-06,  0.41887E-06,  0.42437E-06 
  9,  8, -0.139787167313E-05, -0.211442635194E-05,  0.32621E-06,  0.33006E-06 
  9,  9, -0.602691221749E-06,  0.198626530827E-05,  0.14649E-06,  0.14635E-06 
 10,  0, -0.242114840885E-06,  0.000000000000E+00,  0.34976E-06,  0.00000E+00 
 10,  1, -0.514019261109E-06, -0.258986017284E-06,  0.34387E-06,  0.40496E-06 
 10,  2,  0.518885416978E-06, -0.120306682174E-05,  0.33975E-06,  0.30360E-06 
 10,  3, -0.502808583352E-08,  0.127230999930E-05,  0.35143E-06,  0.33654E-06 
 10,  4, -0.417314771481E-05,  0.157744068463E-05,  0.34470E-06,  0.33919E-06 
 10,  5,  0.988529664981E-06, -0.987999085470E-06,  0.31761E-06,  0.34367E-06 
 10,  6,  0.454684972814E-06, -0.232325985580E-05,  0.35014E-06,  0.35805E-06 
 10,  7, -0.432903153170E-05, -0.159851964850E-05,  0.48677E-06,  0.46254E-06 
 10,  8, -0.305870619354E-05,  0.231145155260E-05,  0.42824E-06,  0.43386E-06 
 10,  9, -0.504120352646E-05, -0.286837547346E-06,  0.32104E-06,  0.32631E-06 
 10, 10,  0.737466561810E-06, -0.138486746033E-05,  0.15714E-06,  0.15508E-06 
 11,  0, -0.464909026845E-06,  0.000000000000E+00,  0.40679E-06,  0.00000E+00 
 11,  1,  0.225119202775E-06,  0.805335393073E-06,  0.36655E-06,  0.42436E-06 
 11,  2,  0.247492797103E-05, -0.269307050789E-05,  0.40245E-06,  0.37849E-06 
 11,  3,  0.730461120904E-06,  0.452371542090E-06,  0.37690E-06,  0.37246E-06 
 11,  4, -0.101048322545E-05,  0.182810693991E-05,  0.38541E-06,  0.36229E-06 
 11,  5,  0.712083318513E-06,  0.204926002029E-05,  0.36468E-06,  0.37326E-06 
 11,  6,  0.805242095166E-06, -0.114536258382E-05,  0.35896E-06,  0.36386E-06 
 11,  7, -0.276121966112E-06, -0.286242487920E-05,  0.38833E-06,  0.39147E-06 
 11,  8, -0.189568325107E-05,  0.329098389274E-06,  0.49017E-06,  0.47858E-06 
 11,  9, -0.281158621831E-05,  0.511488392620E-06,  0.42150E-06,  0.42713E-06 
 11, 10, -0.409862651032E-05,  0.606068703094E-07,  0.30664E-06,  0.30753E-06 
 11, 11, -0.283821095276E-05, -0.190279535794E-05,  0.16285E-06,  0.15967E-06 
 12,  0, -0.116274972432E-05,  0.000000000000E+00,  0.44735E-06,  0.00000E+00 
 12,  1, -0.134120717523E-05,  0.181524590410E-05,  0.41294E-06,  0.47597E-06 
 12,  2, -0.231686614739E-06,  0.675216072175E-06,  0.43595E-06,  0.42363E-06 
 12,  3, -0.639964033500E-06, -0.280439356937E-05,  0.42174E-06,  0.42321E-06 
 12,  4,  0.342203886448E-06,  0.512642939508E-06,  0.39331E-06,  0.39143E-06 
 12,  5,  0.108348694649E-06,  0.818258443705E-06,  0.40125E-06,  0.39797E-06 
 12,  6,  0.433629050336E-06,  0.780555969278E-06,  0.38386E-06,  0.39055E-06 
 12,  7,  0.154045001314E-05, -0.133769946851E-05,  0.38457E-06,  0.37662E-06 
 12,  8,  0.494509088155E-06, -0.236854058216E-05,  0.40471E-06,  0.40772E-06 
 12,  9, -0.129156468800E-05,  0.312366873953E-06,  0.46430E-06,  0.46445E-06 
 12, 10, -0.267057854934E-05, -0.115606815403E-05,  0.40364E-06,  0.40445E-06 
 12, 11, -0.151354827343E-05, -0.446227225340E-06,  0.28549E-06,  0.28993E-06 
 12, 12,  0.501462873463E-06,  0.112121095608E-05,  0.16531E-06,  0.15782E-06 
 13,  0, -0.138912069530E-06,  0.000000000000E+00,  0.49659E-06,  0.00000E+00 
 13,  1,  0.837933375488E-06, -0.381813940597E-06,  0.40503E-06,  0.46853E-06 
 13,  2, -0.128415968925E-05, -0.332197218659E-06,  0.47118E-06,  0.45295E-06 
 13,  3,  0.129475945905E-06, -0.669356216529E-06,  0.42174E-06,  0.42413E-06 
 13,  4,  0.132592953954E-05, -0.113080657635E-05,  0.42943E-06,  0.41809E-06 
 13,  5, -0.748432691390E-06,  0.518506538237E-06,  0.38476E-06,  0.38983E-06 
 13,  6, -0.305237274026E-06,  0.138453087581E-05,  0.39114E-06,  0.39372E-06 
 13,  7, -0.210466519827E-06, -0.671639961824E-06,  0.37808E-06,  0.37542E-06 
 13,  8,  0.234680636200E-06, -0.158666383523E-05,  0.38410E-06,  0.37989E-06 
 13,  9, -0.657101713326E-08,  0.103750706261E-05,  0.39591E-06,  0.39886E-06 
 13, 10, -0.712866700120E-06,  0.117582066304E-05,  0.42871E-06,  0.42892E-06 
 13, 11, -0.150409091323E-05, -0.109981556412E-07,  0.37958E-06,  0.37876E-06 
 13, 12, -0.240179313166E-06, -0.156587024557E-05,  0.26468E-06,  0.27421E-06 
 13, 13,  0.210769529972E-05, -0.245572481675E-05,  0.16406E-06,  0.15452E-06 
 14,  0,  0.366106718940E-06,  0.000000000000E+00,  0.46121E-06,  0.00000E+00 
 14,  1,  0.981039551499E-06, -0.101487892351E-05,  0.45276E-06,  0.48989E-06 
 14,  2, -0.798360646159E-07,  0.133271552356E-06,  0.45309E-06,  0.44387E-06 
 14,  3, -0.761659005361E-06,  0.637209384553E-06,  0.44199E-06,  0.43772E-06 
 14,  4, -0.404614233788E-06, -0.209047351059E-05,  0.42089E-06,  0.42075E-06 
 14,  5, -0.101029223161E-05, -0.118334410103E-06,  0.41142E-06,  0.40760E-06 
 14,  6, -0.187034932650E-05,  0.186877542315E-05,  0.37723E-06,  0.38235E-06 
 14,  7, -0.426964214114E-06,  0.786359537906E-06,  0.38037E-06,  0.37468E-06 
 14,  8,  0.830933166583E-06,  0.538125501132E-06,  0.36365E-06,  0.36317E-06 
 14,  9,  0.987359036145E-09, -0.723093780107E-06,  0.37335E-06,  0.37434E-06 
 14, 10, -0.955434467225E-06, -0.218909696934E-06,  0.37495E-06,  0.37417E-06 
 14, 11, -0.201158416268E-05,  0.119122229350E-05,  0.38738E-06,  0.38849E-06 
 14, 12, -0.136567916072E-05,  0.166877614261E-07,  0.35289E-06,  0.35065E-06 
 14, 13, -0.411012692873E-06, -0.939299060865E-06,  0.25320E-06,  0.25723E-06 
 14, 14, -0.995923031514E-07,  0.898382107227E-06,  0.15969E-06,  0.15333E-06 
 15,  0,  0.311425907628E-07,  0.000000000000E+00,  0.44454E-06,  0.00000E+00 
 15,  1, -0.944574909191E-06,  0.659995428577E-07,  0.43345E-06,  0.46694E-06 
 15,  2,  0.699727106315E-06,  0.456925439155E-06,  0.43675E-06,  0.43037E-06 
 15,  3, -0.136019536974E-06,  0.529447478797E-06,  0.43359E-06,  0.43357E-06 
 15,  4, -0.115465280277E-05, -0.157987969072E-05,  0.41362E-06,  0.40443E-06 
 15,  5, -0.205191760429E-06, -0.970755240115E-06,  0.39812E-06,  0.39713E-06 
 15,  6, -0.731607824651E-06,  0.328903389513E-07,  0.38432E-06,  0.38524E-06 
 15,  7,  0.133828032363E-05,  0.180233223103E-05,  0.35329E-06,  0.35365E-06 
 15,  8,  0.875364199001E-06,  0.147666903236E-05,  0.35861E-06,  0.35825E-06 
 15,  9, -0.179216538225E-06, -0.117796440639E-05,  0.34121E-06,  0.34437E-06 
 15, 10, -0.445228945579E-06, -0.419495054914E-06,  0.35567E-06,  0.35591E-06 
 15, 11, -0.113581888417E-05, -0.430281229787E-06,  0.35059E-06,  0.35043E-06 
 15, 12, -0.146875761530E-05, -0.133727199467E-06,  0.35055E-06,  0.35179E-06 
 15, 13, -0.197142078056E-06, -0.723058003113E-07,  0.32795E-06,  0.32136E-06 
 15, 14,  0.905313023860E-06,  0.527707765025E-06,  0.24535E-06,  0.24142E-06 
 15, 15, -0.660781269128E-07,  0.866453492245E-06,  0.15688E-06,  0.15136E-06 
 16,  0,  0.369032499220E-06,  0.000000000000E+00,  0.42349E-06,  0.00000E+00 
 16,  1,  0.210252366085E-06,  0.593852530821E-06,  0.40955E-06,  0.42680E-06 
 16,  2,  0.839451439224E-06,  0.395069517803E-06,  0.41646E-06,  0.41564E-06 
 16,  3, -0.823198805738E-06,  0.243128123092E-06,  0.40976E-06,  0.40530E-06 
 16,  4,  0.782470611901E-06, -0.821683239361E-07,  0.39784E-06,  0.39821E-06 
 16,  5,  0.975774061752E-06, -0.540979024943E-06,  0.38700E-06,  0.38508E-06 
 16,  6,  0.414931455796E-06, -0.115323551436E-05,  0.37582E-06,  0.37536E-06 
 16,  7, -0.193223255014E-06, -0.192643142616E-06,  0.35785E-06,  0.35642E-06 
 16,  8,  0.268734195684E-06,  0.189365998950E-06,  0.33482E-06,  0.33532E-06 
 16,  9, -0.516659516276E-06,  0.341749794276E-06,  0.33909E-06,  0.34142E-06 
 16, 10,  0.186522482886E-06,  0.148232741146E-06,  0.32718E-06,  0.32659E-06 
 16, 11,  0.296345031264E-06,  0.125605170872E-05,  0.33297E-06,  0.33463E-06 
 16, 12, -0.149962095886E-05, -0.280435114904E-07,  0.32551E-06,  0.32419E-06 
 16, 13, -0.466732516348E-06, -0.187308262593E-06,  0.31991E-06,  0.31998E-06 
 16, 14, -0.106461615811E-05,  0.165010065209E-06,  0.30268E-06,  0.29642E-06 
 16, 15, -0.587470214956E-06, -0.122270591318E-05,  0.23648E-06,  0.23109E-06 
 16, 16, -0.202115636162E-06, -0.919255005838E-06,  0.15769E-06,  0.14780E-06 
 17,  0, -0.554559945549E-06,  0.000000000000E+00,  0.39103E-06,  0.00000E+00 
 17,  1,  0.964623121715E-06, -0.108906191899E-06,  0.37889E-06,  0.38864E-06 
 17,  2, -0.255904913701E-06, -0.504260612352E-06,  0.38713E-06,  0.38507E-06 
 17,  3,  0.565918868665E-06, -0.141926633573E-06,  0.37484E-06,  0.37460E-06 
 17,  4,  0.102677850221E-05,  0.151394647514E-05,  0.38047E-06,  0.37817E-06 
 17,  5, -0.767941728450E-08, -0.102198150810E-05,  0.36186E-06,  0.36103E-06 
 17,  6,  0.196687054935E-06, -0.912908645441E-06,  0.35636E-06,  0.35625E-06 
 17,  7, -0.133158342607E-05, -0.131156322082E-05,  0.34782E-06,  0.34894E-06 
 17,  8, -0.400697091527E-06, -0.659152571203E-06,  0.32863E-06,  0.33019E-06 
 17,  9,  0.377397230401E-06,  0.101238642011E-05,  0.31490E-06,  0.31813E-06 
 17, 10,  0.528736005114E-06, -0.237887378210E-06,  0.32239E-06,  0.32290E-06 
 17, 11,  0.100522656583E-05, -0.344512106509E-06,  0.30692E-06,  0.30760E-06 
 17, 12,  0.227640129364E-06, -0.266200429342E-07,  0.31212E-06,  0.31254E-06 
 17, 13,  0.971458188922E-07,  0.143822855775E-06,  0.30249E-06,  0.30077E-06 
 17, 14,  0.687522776454E-06,  0.232125897883E-07,  0.29251E-06,  0.29150E-06 
 17, 15,  0.455096016870E-06, -0.135663943904E-08,  0.27744E-06,  0.27552E-06 
 17, 16,  0.124137579671E-06, -0.201315685395E-07,  0.22519E-06,  0.22430E-06 
 17, 17, -0.101043594904E-05,  0.157659306461E-05,  0.15634E-06,  0.14598E-06 
 18,  0, -0.463480844436E-06,  0.000000000000E+00,  0.35289E-06,  0.00000E+00 
 18,  1,  0.637156922673E-07,  0.130349509491E-06,  0.35096E-06,  0.35619E-06 
 18,  2, -0.836413545501E-06, -0.905555086554E-07,  0.35028E-06,  0.35099E-06 
 18,  3,  0.155428731137E-06, -0.101258878338E-06,  0.35189E-06,  0.35001E-06 
 18,  4, -0.620287123366E-06,  0.718581708438E-06,  0.34488E-06,  0.34526E-06 
 18,  5, -0.740153307856E-07,  0.406399883742E-06,  0.34714E-06,  0.34450E-06 
 18,  6, -0.964033343873E-06,  0.286178605267E-06,  0.33766E-06,  0.33708E-06 
 18,  7, -0.110515506606E-07, -0.773256609654E-07,  0.33226E-06,  0.33272E-06 
 18,  8,  0.196077587846E-06,  0.261282451465E-07,  0.32237E-06,  0.32299E-06 
 18,  9,  0.779528929753E-06, -0.268700403965E-06,  0.30761E-06,  0.30898E-06 
 18, 10,  0.183208128738E-06, -0.408407495187E-06,  0.30256E-06,  0.30435E-06 
 18, 11, -0.109931761361E-07, -0.929831357158E-06,  0.30492E-06,  0.30597E-06 
 18, 12,  0.673611561707E-06,  0.665884964131E-06,  0.28926E-06,  0.28758E-06 
 18, 13, -0.811536037782E-06, -0.671599474659E-07,  0.29109E-06,  0.29123E-06 
 18, 14,  0.892240238608E-08, -0.815596990776E-06,  0.28129E-06,  0.27869E-06 
 18, 15, -0.292978528049E-07, -0.477950172677E-06,  0.26976E-06,  0.26757E-06 
 18, 16,  0.447712630547E-06, -0.971947263373E-06,  0.25585E-06,  0.25513E-06 
 18, 17,  0.866432279245E-06, -0.426350743484E-06,  0.21458E-06,  0.21674E-06 
 18, 18,  0.275046882768E-06, -0.440854669277E-06,  0.14892E-06,  0.15103E-06 
 19,  0,  0.286365582813E-06,  0.000000000000E+00,  0.32868E-06,  0.00000E+00 
 19,  1, -0.427597820972E-06, -0.122099266610E-06,  0.31733E-06,  0.32119E-06 
 19,  2,  0.537184940905E-06,  0.202181794693E-06,  0.32390E-06,  0.32349E-06 
 19,  3, -0.592105557060E-06,  0.535007783419E-06,  0.32095E-06,  0.32059E-06 
 19,  4, -0.320991471733E-06, -0.136835081357E-05,  0.31766E-06,  0.31594E-06 
 19,  5, -0.239401868927E-06,  0.712202637361E-06,  0.31816E-06,  0.31852E-06 
 19,  6, -0.685195593716E-07,  0.474575505972E-06,  0.31205E-06,  0.31242E-06 
 19,  7,  0.898135949262E-06,  0.488303409234E-06,  0.30718E-06,  0.30854E-06 
 19,  8,  0.879476295352E-06,  0.617320634550E-06,  0.30823E-06,  0.30891E-06 
 19,  9,  0.319159440241E-06, -0.379848860651E-06,  0.29462E-06,  0.29595E-06 
 19, 10, -0.871600423129E-06, -0.160533695335E-06,  0.28871E-06,  0.29119E-06 
 19, 11, -0.669020149464E-07, -0.416744761393E-06,  0.28983E-06,  0.28915E-06 
 19, 12,  0.261923258321E-06, -0.149621238807E-06,  0.28538E-06,  0.28489E-06 
 19, 13,  0.585893197526E-06,  0.127452883283E-05,  0.27075E-06,  0.27175E-06 
 19, 14, -0.355408814916E-06,  0.388342227420E-06,  0.27253E-06,  0.27200E-06 
 19, 15,  0.180880524531E-06, -0.659020400247E-06,  0.26085E-06,  0.25996E-06 
 19, 16,  0.253269229139E-06,  0.788364859957E-07,  0.24853E-06,  0.24902E-06 
 19, 17, -0.793073292214E-06, -0.109311153985E-05,  0.23834E-06,  0.23596E-06 
 19, 18,  0.124491143825E-05, -0.453120462649E-06,  0.20665E-06,  0.20698E-06 
 19, 19,  0.291447243695E-06,  0.443419108259E-06,  0.14501E-06,  0.14991E-06 
 20,  0,  0.226931185803E-06,  0.000000000000E+00,  0.29342E-06,  0.00000E+00 
 20,  1, -0.228840089254E-06, -0.462020237765E-06,  0.29684E-06,  0.29889E-06 
 20,  2,  0.712364369193E-06,  0.127091744770E-07,  0.29365E-06,  0.29374E-06 
 20,  3, -0.211654412670E-06, -0.274244664387E-06,  0.29410E-06,  0.29221E-06 
 20,  4,  0.409612375051E-06, -0.438501751185E-06,  0.29541E-06,  0.29468E-06 
 20,  5,  0.115529786801E-06, -0.511600547248E-08,  0.29095E-06,  0.29132E-06 
 20,  6,  0.162963476477E-06, -0.381328431035E-07,  0.29220E-06,  0.29255E-06 
 20,  7, -0.371662575494E-06, -0.461163045183E-06,  0.29156E-06,  0.29028E-06 
 20,  8,  0.202552743834E-06,  0.179382355900E-06,  0.28548E-06,  0.28576E-06 
 20,  9, -0.528388358389E-06,  0.190052421140E-06,  0.28515E-06,  0.28614E-06 
 20, 10,  0.124561920754E-06,  0.766015774812E-10,  0.27395E-06,  0.27489E-06 
 20, 11,  0.575239484954E-07,  0.102335975373E-05,  0.27718E-06,  0.27658E-06 
 20, 12,  0.979495915358E-07, -0.879793189228E-06,  0.27641E-06,  0.27498E-06 
 20, 13,  0.563379259769E-06,  0.208453269254E-06,  0.26640E-06,  0.26634E-06 
 20, 14,  0.751052112097E-07,  0.300980169662E-06,  0.25543E-06,  0.25399E-06 
 20, 15,  0.228748330344E-06,  0.684049865150E-07,  0.25538E-06,  0.25486E-06 
 20, 16,  0.814156232774E-06,  0.225617544894E-06,  0.24287E-06,  0.24356E-06 
 20, 17,  0.416133703079E-06, -0.791358869871E-06,  0.23127E-06,  0.23199E-06 
 20, 18,  0.612768206347E-06, -0.353055488860E-06,  0.22045E-06,  0.22122E-06 
 20, 19, -0.282696005310E-06,  0.101280889070E-05,  0.19906E-06,  0.19646E-06 
 20, 20, -0.111423671190E-06, -0.350211945180E-06,  0.14469E-06,  0.14540E-06 
 21,  0, -0.149440245887E-06,  0.000000000000E+00,  0.27305E-06,  0.00000E+00 
 21,  1, -0.162457720133E-07,  0.259183392304E-06,  0.27351E-06,  0.27593E-06 
 21,  2, -0.573781359505E-06, -0.389536320970E-07,  0.26776E-06,  0.26779E-06 
 21,  3,  0.485924065177E-06, -0.631835013008E-06,  0.27274E-06,  0.27337E-06 
 21,  4, -0.128285415544E-06,  0.833851664309E-06,  0.26810E-06,  0.26721E-06 
 21,  5,  0.284043062684E-06, -0.491037691490E-06,  0.26853E-06,  0.26946E-06 
 21,  6, -0.225646252454E-06, -0.331063101586E-06,  0.26798E-06,  0.26693E-06 
 21,  7, -0.379176800574E-06,  0.585796730968E-06,  0.26516E-06,  0.26601E-06 
 21,  8, -0.814847402480E-06,  0.536390160566E-07,  0.26513E-06,  0.26466E-06 
 21,  9, -0.358927038196E-06, -0.976194775640E-07,  0.26500E-06,  0.26446E-06 
 21, 10,  0.583850971076E-06,  0.143720315719E-06,  0.26233E-06,  0.26308E-06 
 21, 11,  0.574017854499E-07, -0.270845248997E-06,  0.25572E-06,  0.25477E-06 
 21, 12,  0.385864400349E-07,  0.427087463361E-06,  0.26276E-06,  0.26241E-06 
 21, 13, -0.274951562458E-06, -0.266789415736E-06,  0.25890E-06,  0.25956E-06 
 21, 14,  0.876151977337E-07,  0.150407459434E-06,  0.24916E-06,  0.24865E-06 
 21, 15, -0.304153369448E-06, -0.374087035561E-07,  0.24063E-06,  0.24046E-06 
 21, 16,  0.432046582795E-06, -0.222264097952E-06,  0.23954E-06,  0.23984E-06 
 21, 17,  0.921300590184E-06,  0.509055669546E-06,  0.22766E-06,  0.22736E-06 
 21, 18,  0.119521238058E-06, -0.754246952147E-06,  0.21682E-06,  0.21694E-06 
 21, 19,  0.179637171313E-05,  0.101929947870E-06,  0.20673E-06,  0.20648E-06 
 21, 20, -0.221043423495E-06,  0.172315060538E-05,  0.18913E-06,  0.18845E-06 
 21, 21, -0.262788336251E-07,  0.238672846361E-06,  0.14151E-06,  0.14156E-06 
 22,  0, -0.253906864097E-08,  0.000000000000E+00,  0.25363E-06,  0.00000E+00 
 22,  1,  0.278204897726E-06,  0.339066830632E-06,  0.24630E-06,  0.24731E-06 
 22,  2, -0.491950512705E-06,  0.659372410511E-09,  0.25193E-06,  0.25283E-06 
 22,  3,  0.167813112717E-07,  0.746838595023E-06,  0.24827E-06,  0.24611E-06 
 22,  4, -0.339966155039E-07,  0.139387576177E-06,  0.24891E-06,  0.24838E-06 
 22,  5,  0.400785715066E-07, -0.417323452928E-06,  0.24945E-06,  0.24860E-06 
 22,  6, -0.107063014481E-06, -0.157048164608E-06,  0.24765E-06,  0.24824E-06 
 22,  7,  0.916892742069E-07,  0.299651833544E-06,  0.24741E-06,  0.24660E-06 
 22,  8,  0.244354084188E-07, -0.295875321492E-07,  0.24975E-06,  0.24883E-06 
 22,  9,  0.701783145950E-06,  0.299252643107E-06,  0.24447E-06,  0.24495E-06 
 22, 10,  0.355640128034E-08,  0.132746742105E-06,  0.24569E-06,  0.24617E-06 
 22, 11, -0.215861685586E-06, -0.418443480376E-06,  0.24550E-06,  0.24480E-06 
 22, 12, -0.637616267912E-06,  0.909940212963E-07,  0.24276E-06,  0.24224E-06 
 22, 13, -0.232006058759E-06,  0.309782270789E-06,  0.24997E-06,  0.24973E-06 
 22, 14, -0.543571526161E-06,  0.496473189174E-06,  0.24350E-06,  0.24225E-06 
 22, 15, -0.380673198924E-06, -0.239724263000E-06,  0.23310E-06,  0.23290E-06 
 22, 16, -0.490138947391E-06,  0.260555078201E-06,  0.22674E-06,  0.22801E-06 
 22, 17, -0.776572138254E-07, -0.140945384633E-06,  0.22570E-06,  0.22554E-06 
 22, 18,  0.397207267105E-06,  0.414158484143E-06,  0.21310E-06,  0.21367E-06 
 22, 19, -0.534410554109E-06,  0.369916270039E-06,  0.20397E-06,  0.20342E-06 
 22, 20,  0.349782278028E-06, -0.295362025564E-06,  0.19386E-06,  0.19422E-06 
 22, 21, -0.456615066412E-06,  0.308340581087E-06,  0.18084E-06,  0.17959E-06 
 22, 22, -0.344507244025E-06,  0.844919939563E-06,  0.13844E-06,  0.13612E-06 
 23,  0, -0.269247867036E-07,  0.000000000000E+00,  0.23439E-06,  0.00000E+00 
 23,  1,  0.155383152487E-06, -0.367805131169E-06,  0.23261E-06,  0.23429E-06 
 23,  2,  0.553300111954E-06, -0.143459873951E-06,  0.23135E-06,  0.23051E-06 
 23,  3, -0.225364615336E-06,  0.572704513588E-06,  0.22874E-06,  0.22918E-06 
 23,  4,  0.324885590689E-06, -0.297456565332E-06,  0.23247E-06,  0.23284E-06 
 23,  5, -0.314971090874E-06,  0.451036605303E-07,  0.22551E-06,  0.22605E-06 
 23,  6,  0.250463958541E-06,  0.146118107134E-06,  0.23019E-06,  0.22941E-06 
 23,  7, -0.105047893716E-07, -0.905291747800E-06,  0.22742E-06,  0.22769E-06 
 23,  8,  0.681162816260E-06, -0.304807301805E-06,  0.22588E-06,  0.22534E-06 
 23,  9,  0.462280447605E-06,  0.274536358272E-06,  0.22829E-06,  0.22863E-06 
 23, 10, -0.385295968443E-06, -0.279581018250E-06,  0.22658E-06,  0.22637E-06 
 23, 11,  0.143055205451E-06,  0.124084691723E-06,  0.22789E-06,  0.22710E-06 
 23, 12, -0.389803682472E-09, -0.381403584001E-06,  0.22743E-06,  0.22718E-06 
 23, 13, -0.923779643964E-08,  0.566946861130E-07,  0.22873E-06,  0.22889E-06 
 23, 14,  0.358607251516E-06, -0.379734214487E-06,  0.23550E-06,  0.23459E-06 
 23, 15,  0.830388376966E-07,  0.173309337259E-06,  0.22695E-06,  0.22750E-06 
 23, 16, -0.116324101714E-07,  0.263700983764E-06,  0.21902E-06,  0.21961E-06 
 23, 17, -0.582171305907E-06, -0.270608265085E-06,  0.21584E-06,  0.21505E-06 
 23, 18,  0.461613620137E-07,  0.712024547502E-07,  0.21228E-06,  0.21271E-06 
 23, 19,  0.118612800318E-06, -0.515073255423E-07,  0.20073E-06,  0.20060E-06 
 23, 20, -0.452841602833E-07,  0.536449771515E-06,  0.19208E-06,  0.19226E-06 
 23, 21, -0.447699604077E-06,  0.217398558188E-06,  0.18272E-06,  0.18354E-06 
 23, 22, -0.623655164494E-06, -0.427968781689E-06,  0.17135E-06,  0.17193E-06 
 23, 23, -0.367365706672E-06, -0.127643325982E-06,  0.13368E-06,  0.13200E-06 
